0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
"{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.NOSE: 0>, 'x': 0.5246826410293579, 'y': 0.19397547841072083, 'z': -0.8228339552879333, 'visibility': 0.9998456239700317}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.LEFT_EYE_INNER: 1>, 'x': 0.5383710265159607, 'y': 0.17733493447303772, 'z': -0.7676230669021606, 'visibility': 0.9997983574867249}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.LEFT_EYE: 2>, 'x': 0.5440757274627686, 'y': 0.17875859141349792, 'z': -0.7680004239082336, 'visibility': 0.9997263550758362}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.LEFT_EYE_OUTER: 3>, 'x': 0.549324631690979, 'y': 0.1800936758518219, 'z': -0.7685573697090149, 'visibility': 0.9997437596321106}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.RIGHT_EYE_INNER: 4>, 'x': 0.5123869180679321, 'y': 0.16940373182296753, 'z': -0.8192119598388672, 'visibility': 0.9997492432594299}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.RIGHT_EYE: 5>, 'x': 0.4993005096912384, 'y': 0.1654375195503235, 'z': -0.8191574215888977, 'visibility': 0.9996432065963745}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.RIGHT_EYE_OUTER: 6>, 'x': 0.4838773310184479, 'y': 0.16095590591430664, 'z': -0.8191362023353577, 'visibility': 0.999695897102356}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.LEFT_EAR: 7>, 'x': 0.5263634920120239, 'y': 0.18096476793289185, 'z': -0.46304577589035034, 'visibility': 0.999631404876709}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.RIGHT_EAR: 8>, 'x': 0.4328271448612213, 'y': 0.1549469232559204, 'z': -0.6920334100723267, 'visibility': 0.9997219443321228}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.MOUTH_LEFT: 9>, 'x': 0.5182350277900696, 'y': 0.21293580532073975, 'z': -0.7025572061538696, 'visibility': 0.9998279809951782}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.MOUTH_RIGHT: 10>, 'x': 0.4875357747077942, 'y': 0.20345905423164368, 'z': -0.7676830291748047, 'visibility': 0.9998700618743896}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.LEFT_SHOULDER: 11>, 'x': 0.4906822741031647, 'y': 0.26850688457489014, 'z': -0.16869299113750458, 'visibility': 0.9997366070747375}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.RIGHT_SHOULDER: 12>, 'x': 0.25135892629623413, 'y': 0.2523200213909149, 'z': -0.7174234986305237, 'visibility': 0.9993582367897034}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.LEFT_ELBOW: 13>, 'x': 0.5262553691864014, 'y': 0.3944108784198761, 'z': -0.03274335339665413, 'visibility': 0.345406711101532}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.RIGHT_ELBOW: 14>, 'x': 0.31469109654426575, 'y': 0.4521265923976898, 'z': -0.7817288041114807, 'visibility': 0.9905722737312317}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.LEFT_WRIST: 15>, 'x': 0.7100934386253357, 'y': 0.4475538730621338, 'z': -0.34032872319221497, 'visibility': 0.5861894488334656}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.RIGHT_WRIST: 16>, 'x': 0.5675414204597473, 'y': 0.4479347765445709, 'z': -0.7754126787185669, 'visibility': 0.9763835668563843}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.LEFT_PINKY: 17>, 'x': 0.7630609273910522, 'y': 0.4669157862663269, 'z': -0.405110627412796, 'visibility': 0.5979740023612976}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.RIGHT_PINKY: 18>, 'x': 0.6902561187744141, 'y': 0.4829755425453186, 'z': -0.8562264442443848, 'visibility': 0.9499939680099487}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.LEFT_INDEX: 19>, 'x': 0.7717886567115784, 'y': 0.4502047896385193, 'z': -0.4705904722213745, 'visibility': 0.6226763725280762}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.RIGHT_INDEX: 20>, 'x': 0.7024374008178711, 'y': 0.44530564546585083, 'z': -0.8467810153961182, 'visibility': 0.9515327215194702}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.LEFT_THUMB: 21>, 'x': 0.7397181987762451, 'y': 0.4555562138557434, 'z': -0.38042664527893066, 'visibility': 0.6523375511169434}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.RIGHT_THUMB: 22>, 'x': 0.6723873615264893, 'y': 0.43937402963638306, 'z': -0.7684761881828308, 'visibility': 0.9378148913383484}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.LEFT_HIP: 23>, 'x': 0.35122695565223694, 'y': 0.4948090612888336, 'z': 0.17540951073169708, 'visibility': 0.9976388216018677}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.RIGHT_HIP: 24>, 'x': 0.21118268370628357, 'y': 0.5151673555374146, 'z': -0.17517493665218353, 'visibility': 0.9949027299880981}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.LEFT_KNEE: 25>, 'x': 0.6001367568969727, 'y': 0.5142256021499634, 'z': -0.026194540783762932, 'visibility': 0.18414579331874847}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.RIGHT_KNEE: 26>, 'x': 0.4019777178764343, 'y': 0.6316773891448975, 'z': -0.4626444876194, 'visibility': 0.5315942168235779}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.LEFT_ANKLE: 27>, 'x': 0.46886464953422546, 'y': 0.6872028112411499, 'z': 0.3292974531650543, 'visibility': 0.07050617039203644}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.RIGHT_ANKLE: 28>, 'x': 0.38160306215286255, 'y': 0.7294052839279175, 'z': 0.26058512926101685, 'visibility': 0.08319389075040817}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.LEFT_HEEL: 29>, 'x': 0.40446317195892334, 'y': 0.7093576788902283, 'z': 0.3626128137111664, 'visibility': 0.11930932104587555}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.RIGHT_HEEL: 30>, 'x': 0.3414285480976105, 'y': 0.7320476174354553, 'z': 0.34373074769973755, 'visibility': 0.1333385407924652}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.LEFT_FOOT_INDEX: 31>, 'x': 0.5852024555206299, 'y': 0.772110104560852, 'z': 0.33990827202796936, 'visibility': 0.06911741197109222}","{'Filename': 'Ausschnitt.jpg', 'Feature': <PoseLandmark.RIGHT_FOOT_INDEX: 32>, 'x': 0.48735055327415466, 'y': 0.8076793551445007, 'z': 0.3649148941040039, 'visibility': 0.08971742540597916}"
"{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.NOSE: 0>, 'x': 0.45212748646736145, 'y': 0.28183090686798096, 'z': -1.5510377883911133, 'visibility': 0.9998111128807068}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.LEFT_EYE_INNER: 1>, 'x': 0.480380117893219, 'y': 0.22761929035186768, 'z': -1.4896527528762817, 'visibility': 0.9996960163116455}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.LEFT_EYE: 2>, 'x': 0.508219301700592, 'y': 0.22044773399829865, 'z': -1.4898194074630737, 'visibility': 0.9997448325157166}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.LEFT_EYE_OUTER: 3>, 'x': 0.5335549712181091, 'y': 0.21557879447937012, 'z': -1.4893956184387207, 'visibility': 0.9996719360351562}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.RIGHT_EYE_INNER: 4>, 'x': 0.40811797976493835, 'y': 0.24408693611621857, 'z': -1.4688690900802612, 'visibility': 0.9997041821479797}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.RIGHT_EYE: 5>, 'x': 0.3899325132369995, 'y': 0.24828660488128662, 'z': -1.4692250490188599, 'visibility': 0.9997377991676331}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.RIGHT_EYE_OUTER: 6>, 'x': 0.37305909395217896, 'y': 0.2534335255622864, 'z': -1.46998131275177, 'visibility': 0.9997079968452454}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.LEFT_EAR: 7>, 'x': 0.5772980451583862, 'y': 0.23003077507019043, 'z': -0.9727637767791748, 'visibility': 0.9998441934585571}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.RIGHT_EAR: 8>, 'x': 0.37290722131729126, 'y': 0.27845925092697144, 'z': -0.8548019528388977, 'visibility': 0.99972003698349}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.MOUTH_LEFT: 9>, 'x': 0.5200119018554688, 'y': 0.32955503463745117, 'z': -1.3525314331054688, 'visibility': 0.9999457597732544}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.MOUTH_RIGHT: 10>, 'x': 0.4361676573753357, 'y': 0.347162663936615, 'z': -1.3203153610229492, 'visibility': 0.9999136924743652}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.LEFT_SHOULDER: 11>, 'x': 0.8270401358604431, 'y': 0.5277852416038513, 'z': -0.6382630467414856, 'visibility': 0.9998327493667603}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.RIGHT_SHOULDER: 12>, 'x': 0.2760087251663208, 'y': 0.5722931623458862, 'z': -0.43058592081069946, 'visibility': 0.9993888139724731}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.LEFT_ELBOW: 13>, 'x': 0.9581089019775391, 'y': 0.9206377267837524, 'z': -1.037414312362671, 'visibility': 0.9943627119064331}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.RIGHT_ELBOW: 14>, 'x': 0.17618927359580994, 'y': 0.9639555215835571, 'z': -1.0288465023040771, 'visibility': 0.963317334651947}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.LEFT_WRIST: 15>, 'x': 0.5764921307563782, 'y': 0.9236434698104858, 'z': -1.8344309329986572, 'visibility': 0.9883042573928833}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.RIGHT_WRIST: 16>, 'x': 0.145929217338562, 'y': 0.6826267242431641, 'z': -2.445374011993408, 'visibility': 0.9926499724388123}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.LEFT_PINKY: 17>, 'x': 0.46995294094085693, 'y': 0.893358588218689, 'z': -2.0062456130981445, 'visibility': 0.9595378637313843}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.RIGHT_PINKY: 18>, 'x': 0.2001255452632904, 'y': 0.6347630023956299, 'z': -2.69401216506958, 'visibility': 0.9773879647254944}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.LEFT_INDEX: 19>, 'x': 0.49650996923446655, 'y': 0.8389077186584473, 'z': -1.9380015134811401, 'visibility': 0.9653522372245789}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.RIGHT_INDEX: 20>, 'x': 0.21531373262405396, 'y': 0.5823761224746704, 'z': -2.6499104499816895, 'visibility': 0.977648138999939}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.LEFT_THUMB: 21>, 'x': 0.5218552947044373, 'y': 0.8401155471801758, 'z': -1.8124234676361084, 'visibility': 0.9554030895233154}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.RIGHT_THUMB: 22>, 'x': 0.20559018850326538, 'y': 0.5921441912651062, 'z': -2.460897445678711, 'visibility': 0.975477933883667}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.LEFT_HIP: 23>, 'x': 0.7565882205963135, 'y': 1.1503113508224487, 'z': -0.027446052059531212, 'visibility': 0.28551965951919556}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.RIGHT_HIP: 24>, 'x': 0.382307231426239, 'y': 1.1582295894622803, 'z': 0.03156324848532677, 'visibility': 0.34609454870224}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.LEFT_KNEE: 25>, 'x': 0.741069495677948, 'y': 1.5984375476837158, 'z': 0.13259755074977875, 'visibility': 0.02762354537844658}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.RIGHT_KNEE: 26>, 'x': 0.3796710968017578, 'y': 1.583906888961792, 'z': -0.13535282015800476, 'visibility': 0.014600102789700031}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.LEFT_ANKLE: 27>, 'x': 0.7399777173995972, 'y': 1.993037223815918, 'z': 0.9663863778114319, 'visibility': 0.00033205171348527074}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.RIGHT_ANKLE: 28>, 'x': 0.3862094283103943, 'y': 1.992318868637085, 'z': 0.5068634152412415, 'visibility': 0.00033715847530402243}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.LEFT_HEEL: 29>, 'x': 0.7522885203361511, 'y': 2.053805351257324, 'z': 1.0056794881820679, 'visibility': 0.00026609579799696803}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.RIGHT_HEEL: 30>, 'x': 0.3865673243999481, 'y': 2.0596015453338623, 'z': 0.5463011860847473, 'visibility': 0.00026338669704273343}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.LEFT_FOOT_INDEX: 31>, 'x': 0.6875125169754028, 'y': 2.135974884033203, 'z': 0.2718716263771057, 'visibility': 0.00026189725031144917}","{'Filename': 'gw11_0001243_20190605_001.jpg', 'Feature': <PoseLandmark.RIGHT_FOOT_INDEX: 32>, 'x': 0.41955557465553284, 'y': 2.128265380859375, 'z': -0.23980912566184998, 'visibility': 0.0006134815630502999}"
"{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.NOSE: 0>, 'x': 0.45305025577545166, 'y': 0.25346118211746216, 'z': -0.6858957409858704, 'visibility': 0.999846339225769}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.LEFT_EYE_INNER: 1>, 'x': 0.4881080090999603, 'y': 0.21338105201721191, 'z': -0.6574221253395081, 'visibility': 0.9996236562728882}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.LEFT_EYE: 2>, 'x': 0.5114943981170654, 'y': 0.2127208709716797, 'z': -0.6574587225914001, 'visibility': 0.9996389150619507}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.LEFT_EYE_OUTER: 3>, 'x': 0.5321815013885498, 'y': 0.21232013404369354, 'z': -0.6572751402854919, 'visibility': 0.9995531439781189}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.RIGHT_EYE_INNER: 4>, 'x': 0.4288391172885895, 'y': 0.21700727939605713, 'z': -0.6276426911354065, 'visibility': 0.9997373223304749}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.RIGHT_EYE: 5>, 'x': 0.41330546140670776, 'y': 0.2184862643480301, 'z': -0.6274120807647705, 'visibility': 0.9997650980949402}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.RIGHT_EYE_OUTER: 6>, 'x': 0.400773286819458, 'y': 0.21998758614063263, 'z': -0.6284355521202087, 'visibility': 0.9997709393501282}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.LEFT_EAR: 7>, 'x': 0.5732971429824829, 'y': 0.22670531272888184, 'z': -0.37510132789611816, 'visibility': 0.9996180534362793}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.RIGHT_EAR: 8>, 'x': 0.4017971158027649, 'y': 0.23419947922229767, 'z': -0.22902809083461761, 'visibility': 0.9998087286949158}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.MOUTH_LEFT: 9>, 'x': 0.4965287744998932, 'y': 0.2947244644165039, 'z': -0.5696390867233276, 'visibility': 0.9998313188552856}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.MOUTH_RIGHT: 10>, 'x': 0.42792952060699463, 'y': 0.29778844118118286, 'z': -0.5296713709831238, 'visibility': 0.9998878240585327}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.LEFT_SHOULDER: 11>, 'x': 0.7407181859016418, 'y': 0.4208950996398926, 'z': -0.25136521458625793, 'visibility': 0.9991798996925354}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.RIGHT_SHOULDER: 12>, 'x': 0.2987091839313507, 'y': 0.44517526030540466, 'z': 0.04086662456393242, 'visibility': 0.9996918439865112}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.LEFT_ELBOW: 13>, 'x': 0.8846900463104248, 'y': 0.7504916191101074, 'z': -0.49612435698509216, 'visibility': 0.978392481803894}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.RIGHT_ELBOW: 14>, 'x': 0.15974310040473938, 'y': 0.6813358664512634, 'z': -0.14786134660243988, 'visibility': 0.8256103992462158}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.LEFT_WRIST: 15>, 'x': 0.6015896201133728, 'y': 0.775577187538147, 'z': -0.9751100540161133, 'visibility': 0.9149938821792603}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.RIGHT_WRIST: 16>, 'x': 0.13020682334899902, 'y': 0.8299463391304016, 'z': -0.9830108284950256, 'visibility': 0.7420151829719543}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.LEFT_PINKY: 17>, 'x': 0.5123212933540344, 'y': 0.7934520840644836, 'z': -1.0914642810821533, 'visibility': 0.8056178689002991}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.RIGHT_PINKY: 18>, 'x': 0.10052666068077087, 'y': 0.9070766568183899, 'z': -1.1192758083343506, 'visibility': 0.7122776508331299}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.LEFT_INDEX: 19>, 'x': 0.5023887753486633, 'y': 0.7370429039001465, 'z': -1.0320836305618286, 'visibility': 0.8346693515777588}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.RIGHT_INDEX: 20>, 'x': 0.15022753179073334, 'y': 0.8747671246528625, 'z': -1.1549469232559204, 'visibility': 0.762410044670105}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.LEFT_THUMB: 21>, 'x': 0.5228286981582642, 'y': 0.7246758937835693, 'z': -0.9538158178329468, 'visibility': 0.8087309002876282}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.RIGHT_THUMB: 22>, 'x': 0.1726023256778717, 'y': 0.8457571268081665, 'z': -1.017504334449768, 'visibility': 0.754824161529541}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.LEFT_HIP: 23>, 'x': 0.6608692407608032, 'y': 0.9283045530319214, 'z': -0.11037712544202805, 'visibility': 0.38968244194984436}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.RIGHT_HIP: 24>, 'x': 0.37069496512413025, 'y': 0.9245877265930176, 'z': 0.11426321417093277, 'visibility': 0.5044230818748474}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.LEFT_KNEE: 25>, 'x': 0.6151306629180908, 'y': 1.29241943359375, 'z': -0.01207905076444149, 'visibility': 0.054744653403759}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.RIGHT_KNEE: 26>, 'x': 0.2691493332386017, 'y': 1.2670879364013672, 'z': 0.1914742887020111, 'visibility': 0.018093956634402275}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.LEFT_ANKLE: 27>, 'x': 0.5906469225883484, 'y': 1.6112520694732666, 'z': 0.49785852432250977, 'visibility': 0.002045446541160345}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.RIGHT_ANKLE: 28>, 'x': 0.2954266667366028, 'y': 1.594641923904419, 'z': 0.6292808651924133, 'visibility': 0.0014947946183383465}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.LEFT_HEEL: 29>, 'x': 0.606867790222168, 'y': 1.6663169860839844, 'z': 0.5278191566467285, 'visibility': 0.002525150775909424}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.RIGHT_HEEL: 30>, 'x': 0.3034670948982239, 'y': 1.644266128540039, 'z': 0.6612257361412048, 'visibility': 0.0028067613020539284}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.LEFT_FOOT_INDEX: 31>, 'x': 0.5072062611579895, 'y': 1.7261221408843994, 'z': 0.05795476213097572, 'visibility': 0.002300769090652466}","{'Filename': 'xw11_0054503_20220411_001.jpg', 'Feature': <PoseLandmark.RIGHT_FOOT_INDEX: 32>, 'x': 0.3088725209236145, 'y': 1.7242860794067383, 'z': 0.2278442233800888, 'visibility': 0.002217711415141821}"
